repo_url,oai_url,repo_type,org_url,doar_uri,repo_domain
http://repositorio.minedu.gob.pe,http://repositorio.minedu.gob.pe/oai/request?verb=Identify,governmental,https://www.gob.pe/minedu,http://v2.sherpa.ac.uk/id/repository/5334,repositorio.minedu.gob.pe
http://scholarship.law.marquette.edu,http://scholarship.law.marquette.edu/do/oai/,institutional,https://law.marquette.edu/,http://v2.sherpa.ac.uk/id/repository/5344,scholarship.law.marquette.edu
http://mushare.marian.edu,http://mushare.marian.edu/do/oai,institutional,NA,http://v2.sherpa.ac.uk/id/repository/5347,mushare.marian.edu
http://digitalcommons.lsu.edu,http://digitalcommons.lsu.edu/do/oai,institutional,https://www.lsu.edu,http://v2.sherpa.ac.uk/id/repository/5352,digitalcommons.lsu.edu
http://digitalcommons.liu.edu,http://digitalcommons.liu.edu/do/oai/,institutional,https://www.liu.edu,http://v2.sherpa.ac.uk/id/repository/5355,digitalcommons.liu.edu
https://scholarsrepository.llu.edu,http://scholarsrepository.llu.edu/do/oai,institutional,https://library.llu.edu,http://v2.sherpa.ac.uk/id/repository/5356,scholarsrepository.llu.edu
http://lux.lawrence.edu,http://lux.lawrence.edu/do/oai,institutional,http://www.lawrence.edu,http://v2.sherpa.ac.uk/id/repository/5361,lux.lawrence.edu
https://kidoks.bsz-bw.de,https://kidoks.bsz-bw.de/oai,institutional,http://www.akthb.de,http://v2.sherpa.ac.uk/id/repository/5376,kidoks.bsz-bw.de
https://digitalcommons.kettering.edu,http://digitalcommons.kettering.edu/do/oai,institutional,https://www.kettering.edu,http://v2.sherpa.ac.uk/id/repository/5379,digitalcommons.kettering.edu
http://jds.jinr.ru,http://jds.jinr.ru/oai2d,institutional,http://www.jinr.ru,http://v2.sherpa.ac.uk/id/repository/5409,jds.jinr.ru
http://digitalcommons.ithaca.edu,http://digitalcommons.ithaca.edu/do/oai/,institutional,https://www.ithaca.edu/,http://v2.sherpa.ac.uk/id/repository/5413,digitalcommons.ithaca.edu
http://www.eprints.ishik.edu.iq/,http://eprints.ishik.edu.iq/cgi/oai2,institutional,https://www.ishik.edu.iq/,http://v2.sherpa.ac.uk/id/repository/5414,eprints.ishik.edu.iq
http://rian.ie,http://rian.ie/proxy/oai2.php,aggregating,NA,http://v2.sherpa.ac.uk/id/repository/5415,rian.ie
http://ir.ihb.ac.cn,http://ir.ihb.ac.cn/casirgrid-oai/request,institutional,NA,http://v2.sherpa.ac.uk/id/repository/5446,ir.ihb.ac.cn
https://repository.icr.ac.uk,http://publications.icr.ac.uk/cgi/oai2,institutional,https://www.icr.ac.uk,http://v2.sherpa.ac.uk/id/repository/5451,repository.icr.ac.uk
https://publiscologne.th-koeln.de,https://publiscologne.th-koeln.de/oai,institutional,https://www.th-koeln.de,http://v2.sherpa.ac.uk/id/repository/5457,publiscologne.th-koeln.de
http://repository.isi-ska.ac.id,http://repository.isi-ska.ac.id/cgi/oai2,institutional,https://isi-ska.ac.id/,http://v2.sherpa.ac.uk/id/repository/5458,repository.isi-ska.ac.id
http://isapapers.pitt.edu,http://isapapers.pitt.edu/cgi/oai2,disciplinary,NA,http://v2.sherpa.ac.uk/id/repository/5464,isapapers.pitt.edu
https://knowledge.library.iup.edu,http://knowledge.library.iup.edu/do/oai,institutional,https://www.iup.edu,http://v2.sherpa.ac.uk/id/repository/5466,knowledge.library.iup.edu
http://scholarworks.iu.edu,http://scholarworks.iu.edu/dspace-oai/request,institutional,https://www.indiana.edu/,http://v2.sherpa.ac.uk/id/repository/5470,scholarworks.iu.edu
http://repository.syekhnurjati.ac.id,http://repository.syekhnurjati.ac.id/cgi/oai2,institutional,http://sc.syekhnurjati.ac.id/smartcampus/dosen/index.php,http://v2.sherpa.ac.uk/id/repository/5477,repository.syekhnurjati.ac.id
http://digilib.iain-palangkaraya.ac.id,http://digilib.iain-palangkaraya.ac.id/cgi/oai2,institutional,http://www.iain-palangkaraya.ac.id,http://v2.sherpa.ac.uk/id/repository/5478,digilib.iain-palangkaraya.ac.id
https://phsg.bsz-bw.de,https://phsg.bsz-bw.de/oai,institutional,http://www.ph-gmuend.de,http://v2.sherpa.ac.uk/id/repository/5487,phsg.bsz-bw.de
http://scholarworks.harding.edu,http://scholarworks.harding.edu/do/oai/,institutional,https://www.harding.edu,http://v2.sherpa.ac.uk/id/repository/5505,scholarworks.harding.edu
http://gredos.usal.es,http://gredos.usal.es/oai,institutional,https://www.usal.es,http://v2.sherpa.ac.uk/id/repository/5517,gredos.usal.es
http://oer.galileo.usg.edu,http://oer.galileo.usg.edu/do/oai,governmental,https://www.usg.edu,http://v2.sherpa.ac.uk/id/repository/5523,oer.galileo.usg.edu
https://opus4.bsz-bw.de,https://opus4.bsz-bw.de/mhfr/oai,aggregating,NA,http://v2.sherpa.ac.uk/id/repository/5529,opus4.bsz-bw.de
http://scholars.fhsu.edu,http://scholars.fhsu.edu/do/oai,institutional,https://www.fhsu.edu,http://v2.sherpa.ac.uk/id/repository/5532,scholars.fhsu.edu
http://ir.law.fsu.edu,http://ir.law.fsu.edu/do/oai/,institutional,https://www.fsu.edu/,http://v2.sherpa.ac.uk/id/repository/5534,ir.law.fsu.edu
http://ecollections.law.fiu.edu,http://ecollections.law.fiu.edu/do/oai,institutional,https://www.fiu.edu,http://v2.sherpa.ac.uk/id/repository/5535,ecollections.law.fiu.edu
https://commons.law.famu.edu,http://commons.law.famu.edu/do/oai,institutional,https://law.famu.edu,http://v2.sherpa.ac.uk/id/repository/5536,commons.law.famu.edu
http://eadnurt.diit.edu.ua,http://eadnurt.diit.edu.ua/oai,institutional,http://diit.edu.ua,http://v2.sherpa.ac.uk/id/repository/5576,eadnurt.diit.edu.ua
http://depositum.uqat.ca,http://depositum.uqat.ca/cgi/oai2,institutional,https://www.uqat.ca,http://v2.sherpa.ac.uk/id/repository/5595,depositum.uqat.ca
https://digitalcommons.denison.edu,NA,institutional,https://denison.edu,http://v2.sherpa.ac.uk/id/repository/5598,digitalcommons.denison.edu
http://scholarship.depauw.edu,http://scholarship.depauw.edu/do/oai,institutional,https://www.depauw.edu,http://v2.sherpa.ac.uk/id/repository/5600,scholarship.depauw.edu
https://dial.unamur.be/pr/UNamur,http://dial.unamur.be/oai,institutional,https://www.unamur.be,http://v2.sherpa.ac.uk/id/repository/5610,dial.unamur.be
https://scholar.law.colorado.edu,https://scholar.law.colorado.edu/do/oai/,institutional,https://www.colorado.edu,http://v2.sherpa.ac.uk/id/repository/5625,scholar.law.colorado.edu
http://commons.clarku.edu,http://commons.clarku.edu/do/oai/,institutional,https://www.clarku.edu/,http://v2.sherpa.ac.uk/id/repository/5627,commons.clarku.edu
http://scholarship.kentlaw.iit.edu,http://scholarship.kentlaw.iit.edu/do/oai,institutional,https://www.kentlaw.iit.edu,http://v2.sherpa.ac.uk/id/repository/5632,scholarship.kentlaw.iit.edu
https://digital.cic.gba.gob.ar,http://digital.cic.gba.gob.ar/oai/request,institutional,https://www.gba.gob.ar/cic,http://v2.sherpa.ac.uk/id/repository/5634,digital.cic.gba.gob.ar
http://digitalcommons.centracare.com,http://digitalcommons.centracare.com/do/oai/,institutional,https://www.centracare.com/,http://v2.sherpa.ac.uk/id/repository/5638,digitalcommons.centracare.com
http://scholarlycommons.law.case.edu,http://scholarlycommons.law.case.edu/do/oai/,institutional,https://case.edu/,http://v2.sherpa.ac.uk/id/repository/5639,scholarlycommons.law.case.edu
https://digitalcommons.ciis.edu,http://digitalcommons.ciis.edu/do/oai,institutional,https://www.ciis.edu,http://v2.sherpa.ac.uk/id/repository/5647,digitalcommons.ciis.edu
http://digitalcommons.bucknell.edu,http://digitalcommons.bucknell.edu/do/oai/,institutional,https://www.bucknell.edu/,http://v2.sherpa.ac.uk/id/repository/5657,digitalcommons.bucknell.edu
http://digitalcommons.law.byu.edu,http://digitalcommons.law.byu.edu/do/oai,institutional,https://law.byu.edu,http://v2.sherpa.ac.uk/id/repository/5658,digitalcommons.law.byu.edu
http://bd.camara.gov.br,http://bd.camara.gov.br/oai/request,institutional,NA,http://v2.sherpa.ac.uk/id/repository/5660,bd.camara.gov.br
http://digitalcommons.brandman.edu,https://digitalcommons.brandman.edu/do/oai,institutional,https://www.brandman.edu,http://v2.sherpa.ac.uk/id/repository/5661,digitalcommons.brandman.edu
http://digitalcommons.bowdoin.edu,http://digitalcommons.bowdoin.edu/do/oai,institutional,https://www.bowdoin.edu,http://v2.sherpa.ac.uk/id/repository/5662,digitalcommons.bowdoin.edu
http://digital.bl.fcen.uba.ar,http://digital.bl.fcen.uba.ar/gsdl-282/cgi-bin/oaiserver.cgi,institutional,http://www.uba.ar,http://v2.sherpa.ac.uk/id/repository/5675,digital.bl.fcen.uba.ar
http://scholarship.law.berkeley.edu,http://scholarship.law.berkeley.edu/do/oai,institutional,https://www.universityofcalifornia.edu,http://v2.sherpa.ac.uk/id/repository/5676,scholarship.law.berkeley.edu
http://place.asburyseminary.edu,http://place.asburyseminary.edu/do/oai/,institutional,https://place.asburyseminary.edu,http://v2.sherpa.ac.uk/id/repository/5686,place.asburyseminary.edu
http://archiv.ub.uni-marburg.de,http://archiv.ub.uni-marburg.de/ubfind/OAI/Server,institutional,https://www.uni-marburg.de/de,http://v2.sherpa.ac.uk/id/repository/5714,archiv.ub.uni-marburg.de
http://www.krm.or.kr,http://www.krm.or.kr/oai/oai/dp_common/OAI.jsp,governmental,https://www.nrf.re.kr,http://v2.sherpa.ac.uk/id/repository/5731,krm.or.kr
https://toyo.repo.nii.ac.jp,https://toyo.repo.nii.ac.jp/oai,institutional,https://www.toyo.ac.jp,http://v2.sherpa.ac.uk/id/repository/5735,toyo.repo.nii.ac.jp
http://journals.mosgu.ru,http://journals.mosgu.ru/trudy/oai,institutional,http://journals.mosgu.ru,http://v2.sherpa.ac.uk/id/repository/5749,journals.mosgu.ru
http://hellanicus.lib.aegean.gr,http://hellanicus.lib.aegean.gr/oai/request,institutional,http://www1.aegean.gr/aegean2,http://v2.sherpa.ac.uk/id/repository/5761,hellanicus.lib.aegean.gr
http://bibnum.enc.sorbonne.fr,http://bibnum.enc.sorbonne.fr/oai-pmh-repository/request,institutional,http://www.chartes.psl.eu,http://v2.sherpa.ac.uk/id/repository/5767,bibnum.enc.sorbonne.fr
http://repository.poltekkes-smg.ac.id,http://repository.poltekkes-smg.ac.id/oai2.php,institutional,http://www.poltekkes-smg.ac.id/,http://v2.sherpa.ac.uk/id/repository/5779,repository.poltekkes-smg.ac.id
http://repository.ugm.ac.id,http://repository.ugm.ac.id/cgi/oai2,institutional,https://ugm.ac.id,http://v2.sherpa.ac.uk/id/repository/5782,repository.ugm.ac.id
https://istardb.org,https://istardb.org/cgi/oai2,disciplinary,https://istardb.org,http://v2.sherpa.ac.uk/id/repository/5865,istardb.org
http://archiv.ub.uni-heidelberg.de,http://archiv.ub.uni-heidelberg.de/volltextserver/cgi/oai2,institutional,https://www.uni-heidelberg.de/en,http://v2.sherpa.ac.uk/id/repository/5869,archiv.ub.uni-heidelberg.de
https://er.knutd.edu.ua,https://er.knutd.edu.ua/oai/openaire,institutional,https://knutd.edu.ua,http://v2.sherpa.ac.uk/id/repository/5872,er.knutd.edu.ua
http://eprints.radenfatah.ac.id,http://eprints.radenfatah.ac.id/cgi/oai2,institutional,https://radenfatah.ac.id/,http://v2.sherpa.ac.uk/id/repository/5875,eprints.radenfatah.ac.id
https://edshare.gcu.ac.uk,https://edshare.gcu.ac.uk/cgi/oai2,institutional,https://www.gcu.ac.uk,http://v2.sherpa.ac.uk/id/repository/5880,edshare.gcu.ac.uk
http://scholar.unand.ac.id,http://scholar.unand.ac.id/cgi/oai2,institutional,NA,http://v2.sherpa.ac.uk/id/repository/5884,scholar.unand.ac.id
http://repository-tnmgrmu.ac.in,http://repository-tnmgrmu.ac.in/cgi/oai2,institutional,https://tnmgrmu.ac.in,http://v2.sherpa.ac.uk/id/repository/5886,repository-tnmgrmu.ac.in
https://ecommons.udayton.edu,https://ecommons.udayton.edu/do/oai,institutional,https://udayton.edu,http://v2.sherpa.ac.uk/id/repository/5901,ecommons.udayton.edu
http://repository.ub.ac.id,http://repository.ub.ac.id/cgi/oai2,institutional,https://ub.ac.id,http://v2.sherpa.ac.uk/id/repository/5940,repository.ub.ac.id
http://authors.fhcrc.org,http://authors.fhcrc.org/cgi/oai2,institutional,https://www.fredhutch.org/en.html,http://v2.sherpa.ac.uk/id/repository/5942,authors.fhcrc.org
http://digital.zbmed.de,http://digital.zbmed.de/oai,institutional,https://www.zbmed.de,http://v2.sherpa.ac.uk/id/repository/5955,digital.zbmed.de
https://ycc.repo.nii.ac.jp,https://ycc.repo.nii.ac.jp/oai,institutional,https://www.shodai.ac.jp/,http://v2.sherpa.ac.uk/id/repository/5959,ycc.repo.nii.ac.jp
https://ycu.repo.nii.ac.jp,https://ycu.repo.nii.ac.jp/oai,institutional,https://www.yokohama-cu.ac.jp,http://v2.sherpa.ac.uk/id/repository/5960,ycu.repo.nii.ac.jp
https://yasuda-u.repo.nii.ac.jp,https://yasuda-u.repo.nii.ac.jp/oai,institutional,https://www.yasuda-u.ac.jp,http://v2.sherpa.ac.uk/id/repository/5961,yasuda-u.repo.nii.ac.jp
https://yone.repo.nii.ac.jp,https://yone.repo.nii.ac.jp/oai,institutional,https://www.yachts.ac.jp,http://v2.sherpa.ac.uk/id/repository/5967,yone.repo.nii.ac.jp
https://digitalcommons.xula.edu,https://digitalcommons.xula.edu/do/oai/,institutional,https://www.xula.edu/,http://v2.sherpa.ac.uk/id/repository/5968,digitalcommons.xula.edu
https://digitalcommons.wou.edu,https://digitalcommons.wou.edu/do/oai,institutional,http://www.wou.edu,http://v2.sherpa.ac.uk/id/repository/5988,digitalcommons.wou.edu
https://repository.wcsu.edu,https://repository.wcsu.edu/do/oai,institutional,https://www.wcsu.edu/,http://v2.sherpa.ac.uk/id/repository/5989,repository.wcsu.edu
https://openscholarship.wustl.edu,https://openscholarship.wustl.edu/do/oai/,institutional,https://wustl.edu/,http://v2.sherpa.ac.uk/id/repository/5995,openscholarship.wustl.edu
https://wakhok.repo.nii.ac.jp,https://wakhok.repo.nii.ac.jp/oai,institutional,http://www.wakhok.ac.jp,http://v2.sherpa.ac.uk/id/repository/6000,wakhok.repo.nii.ac.jp
https://repository.wit.ie,https://repository.wit.ie/cgi/oai2,institutional,https://www.wit.ie,http://v2.sherpa.ac.uk/id/repository/6005,repository.wit.ie
http://www.globalarkivet.se,http://www.globalarkivet.se/cgi/oai2,aggregating,https://www.solidaritetshuset.se/,http://v2.sherpa.ac.uk/id/repository/6010,globalarkivet.se
https://online.vraweb.org,https://online.vraweb.org/do/oai,institutional,http://vraweb.org,http://v2.sherpa.ac.uk/id/repository/6015,online.vraweb.org
https://digitalcommons.law.villanova.edu,https://digitalcommons.law.villanova.edu/do/oai,institutional,https://www1.villanova.edu,http://v2.sherpa.ac.uk/id/repository/6027,digitalcommons.law.villanova.edu
https://scholarship.law.vanderbilt.edu,https://scholarship.law.vanderbilt.edu/do/oai/,institutional,https://www.vanderbilt.edu/,http://v2.sherpa.ac.uk/id/repository/6040,scholarship.law.vanderbilt.edu
https://repository.vtc.edu.hk,https://repository.vtc.edu.hk/do/oai,institutional,http://library.vtc.edu.hk/web,http://v2.sherpa.ac.uk/id/repository/6046,repository.vtc.edu.hk
https://viurrspace.ca,https://viurrspace.ca/oai/request,institutional,NA,http://v2.sherpa.ac.uk/id/repository/6048,viurrspace.ca
https://uyo.repo.nii.ac.jp,https://uyo.repo.nii.ac.jp/oai,institutional,http://www.uyo.ac.jp,http://v2.sherpa.ac.uk/id/repository/6054,uyo.repo.nii.ac.jp
https://urawa.repo.nii.ac.jp,https://urawa.repo.nii.ac.jp/oai,institutional,http://www.urawa.ac.jp/,http://v2.sherpa.ac.uk/id/repository/6059,urawa.repo.nii.ac.jp
https://cdm17238.contentdm.oclc.org,https://cdm17238.contentdm.oclc.org/oai/oai.php,institutional,https://uiu.edu/,http://v2.sherpa.ac.uk/id/repository/6062,cdm17238.contentdm.oclc.org
https://calypso.bib.umontreal.ca,https://calypso.bib.umontreal.ca/oai/oai.php,institutional,https://www.umontreal.ca/,http://v2.sherpa.ac.uk/id/repository/6070,calypso.bib.umontreal.ca
https://iris.univ-lille.fr,https://iris.univ-lille.fr/oai,institutional,https://www.univ-lille.fr,http://v2.sherpa.ac.uk/id/repository/6072,iris.univ-lille.fr
http://www.babordnum.fr,http://www.babordnum.fr/oai-pmh-repository/request,institutional,https://www.u-bordeaux.fr/,http://v2.sherpa.ac.uk/id/repository/6074,babordnum.fr
https://orka.bibliothek.uni-kassel.de,https://orka.bibliothek.uni-kassel.de/viewer/oai,institutional,https://www.uni-kassel.de/uni/,http://v2.sherpa.ac.uk/id/repository/6077,orka.bibliothek.uni-kassel.de
http://eprints.dbis.informatik.uni-rostock.de,http://eprints.dbis.informatik.uni-rostock.de/cgi/oai2,institutional,https://www.uni-rostock.de,http://v2.sherpa.ac.uk/id/repository/6081,eprints.dbis.informatik.uni-rostock.de
https://madata.bib.uni-mannheim.de,https://madata.bib.uni-mannheim.de/cgi/oai2,institutional,https://www.uni-mannheim.de,http://v2.sherpa.ac.uk/id/repository/6084,madata.bib.uni-mannheim.de
http://dspace-unipr.cineca.it,http://dspace-unipr.cineca.it/dspace-oai/request,institutional,https://www.unipr.it/,http://v2.sherpa.ac.uk/id/repository/6089,dspace-unipr.cineca.it
https://digitalcommons.tacoma.uw.edu,https://digitalcommons.tacoma.uw.edu/do/oai/,institutional,https://www.washington.edu,http://v2.sherpa.ac.uk/id/repository/6101,digitalcommons.tacoma.uw.edu
https://utrgv-ir.tdl.org,https://utrgv-ir.tdl.org/oai/request,institutional,https://www.utrgv.edu,http://v2.sherpa.ac.uk/id/repository/6108,utrgv-ir.tdl.org
http://va.library.usyd.edu.au,http://va.library.usyd.edu.au/oai,institutional,https://sydney.edu.au,http://v2.sherpa.ac.uk/id/repository/6111,va.library.usyd.edu.au
https://digitalcommons.usm.maine.edu,https://digitalcommons.usm.maine.edu/do/oai/,institutional,https://usm.maine.edu/,http://v2.sherpa.ac.uk/id/repository/6115,digitalcommons.usm.maine.edu
https://ushimane.repo.nii.ac.jp,https://ushimane.repo.nii.ac.jp/oai,institutional,https://www.shimane-u.ac.jp/en,http://v2.sherpa.ac.uk/id/repository/6117,ushimane.repo.nii.ac.jp
http://cdm15847.contentdm.oclc.org,http://cdm15847.contentdm.oclc.org/oai/oai.php,institutional,https://www.sheffield.ac.uk/,http://v2.sherpa.ac.uk/id/repository/6118,cdm15847.contentdm.oclc.org
https://digitalcommons.unmc.edu,https://digitalcommons.unmc.edu/do/oai,institutional,https://www.unmc.edu,http://v2.sherpa.ac.uk/id/repository/6127,digitalcommons.unmc.edu
https://digitalcommons.morris.umn.edu,https://digitalcommons.morris.umn.edu/do/oai,institutional,https://morris.umn.edu,http://v2.sherpa.ac.uk/id/repository/6129,digitalcommons.morris.umn.edu
https://scholarworks.umb.edu,https://scholarworks.umb.edu/do/oai,institutional,https://www.umb.edu,http://v2.sherpa.ac.uk/id/repository/6132,scholarworks.umb.edu
https://cdm16240.contentdm.oclc.org,https://cdm16240.contentdm.oclc.org/oai/oai.php,institutional,https://www.umgc.edu/,http://v2.sherpa.ac.uk/id/repository/6134,cdm16240.contentdm.oclc.org
https://ryuka.repo.nii.ac.jp,https://ryuka.repo.nii.ac.jp/oai,institutional,https://www.umds.ac.jp,http://v2.sherpa.ac.uk/id/repository/6135,ryuka.repo.nii.ac.jp
https://digitalcommons.mainelaw.maine.edu,https://digitalcommons.mainelaw.maine.edu/do/oai,institutional,https://mainelaw.maine.edu,http://v2.sherpa.ac.uk/id/repository/6138,digitalcommons.mainelaw.maine.edu
https://scholarworks.umf.maine.edu,https://scholarworks.umf.maine.edu/do/oai/,institutional,https://www.umf.maine.edu/,http://v2.sherpa.ac.uk/id/repository/6139,scholarworks.umf.maine.edu
http://ulspace.ul.ac.za,http://ulspace.ul.ac.za/oai/openaire,institutional,https://www.ul.ac.za,http://v2.sherpa.ac.uk/id/repository/6140,ulspace.ul.ac.za
https://digitallibrary.uleth.ca,https://digitallibrary.uleth.ca/oai/oai.php,institutional,http://www.uleth.ca,http://v2.sherpa.ac.uk/id/repository/6141,digitallibrary.uleth.ca
http://specialcollections.le.ac.uk,http://specialcollections.le.ac.uk/oai/oai.php,institutional,https://le.ac.uk,http://v2.sherpa.ac.uk/id/repository/6142,specialcollections.le.ac.uk
https://indigo.lib.uic.edu,https://indigo.lib.uic.edu/oai/driver,institutional,https://www.uic.edu/,http://v2.sherpa.ac.uk/id/repository/6149,indigo.lib.uic.edu
https://u-hyogo.repo.nii.ac.jp,https://u-hyogo.repo.nii.ac.jp/oai,institutional,https://www.u-hyogo.ac.jp,http://v2.sherpa.ac.uk/id/repository/6151,u-hyogo.repo.nii.ac.jp
https://uhcl-ir.tdl.org,https://uhcl-ir.tdl.org/oai/openaire,institutional,https://www.uhcl.edu/,http://v2.sherpa.ac.uk/id/repository/6152,uhcl-ir.tdl.org
https://digital.lib.uh.edu,https://digital.lib.uh.edu/oai,institutional,http://www.uh.edu/,http://v2.sherpa.ac.uk/id/repository/6154,digital.lib.uh.edu
https://digitalcommons.udallas.edu,https://digitalcommons.udallas.edu/do/oai,institutional,https://udallas.edu,http://v2.sherpa.ac.uk/id/repository/6159,digitalcommons.udallas.edu
https://scholarship.law.uc.edu,https://scholarship.law.uc.edu/do/oai/,institutional,https://www.uc.edu/,http://v2.sherpa.ac.uk/id/repository/6160,scholarship.law.uc.edu
https://chicagounbound.uchicago.edu,https://chicagounbound.uchicago.edu/do/oai,institutional,https://www.uchicago.edu,http://v2.sherpa.ac.uk/id/repository/6162,chicagounbound.uchicago.edu
https://centralspace.ucmo.edu,https://centralspace.ucmo.edu/oai/openaire,institutional,https://www.ucmo.edu,http://v2.sherpa.ac.uk/id/repository/6163,centralspace.ucmo.edu
https://stars.library.ucf.edu,https://stars.library.ucf.edu/do/oai/,institutional,https://www.ucf.edu/,http://v2.sherpa.ac.uk/id/repository/6164,stars.library.ucf.edu
https://scholarship.law.uci.edu,https://scholarship.law.uci.edu/do/oai/,institutional,https://www.law.uci.edu/,http://v2.sherpa.ac.uk/id/repository/6167,scholarship.law.uci.edu
https://knowledgecenter.ubt-uni.net,https://knowledgecenter.ubt-uni.net/do/oai/,institutional,https://www.ubt-uni.net/sq/ballina/,http://v2.sherpa.ac.uk/id/repository/6169,knowledgecenter.ubt-uni.net
https://digitalcollections.uark.edu,https://digitalcollections.uark.edu/oai/oai.php,institutional,https://www.uark.edu/,http://v2.sherpa.ac.uk/id/repository/6175,digitalcollections.uark.edu
https://lawrepository.ualr.edu,https://lawrepository.ualr.edu/do/oai,institutional,https://ualr.edu,http://v2.sherpa.ac.uk/id/repository/6176,lawrepository.ualr.edu
https://scholarsarchive.library.albany.edu,https://scholarsarchive.library.albany.edu/do/oai/,institutional,https://www.albany.edu/,http://v2.sherpa.ac.uk/id/repository/6179,scholarsarchive.library.albany.edu
http://eprints.utem.edu.my,http://eprints.utem.edu.my/cgi/oai2,institutional,https://www.utem.edu.my,http://v2.sherpa.ac.uk/id/repository/6186,eprints.utem.edu.my
https://dspace.uc.ac.id,https://dspace.uc.ac.id/oai/openaire,institutional,https://www.uc.ac.id,http://v2.sherpa.ac.uk/id/repository/6219,dspace.uc.ac.id
https://ubibliorum.ubi.pt,http://ubithesis.ubi.pt/oaiextended/request,institutional,https://www.ubi.pt,http://v2.sherpa.ac.uk/id/repository/6231,ubibliorum.ubi.pt
https://revista.ufrr.br,https://revista.ufrr.br/index/oai,institutional,http://ufrr.br/,http://v2.sherpa.ac.uk/id/repository/6250,revista.ufrr.br
https://repositorioinstitucional.ceu.es,https://repositorioinstitucional.ceu.es/oai/openaire,institutional,https://www.uspceu.com/,http://v2.sherpa.ac.uk/id/repository/6284,repositorioinstitucional.ceu.es
http://repositorio.upla.edu.pe,http://repositorio.upla.edu.pe/oai/request,institutional,https://upla.edu.pe,http://v2.sherpa.ac.uk/id/repository/6290,repositorio.upla.edu.pe
http://tesis.unsm.edu.pe,http://tesis.unsm.edu.pe/oai/openaire,institutional,http://unsm.edu.pe,http://v2.sherpa.ac.uk/id/repository/6294,tesis.unsm.edu.pe
http://repositorio.unh.edu.pe,http://repositorio.unh.edu.pe/oai/openaire,institutional,http://www.unh.edu.pe/web,http://v2.sherpa.ac.uk/id/repository/6304,repositorio.unh.edu.pe
http://repositorio.untels.edu.pe,http://repositorio.untels.edu.pe/oai/openaire,institutional,http://www.untels.edu.pe,http://v2.sherpa.ac.uk/id/repository/6307,repositorio.untels.edu.pe
https://repositorio.uide.edu.ec,https://repositorio.uide.edu.ec/oai/openaire,institutional,https://www.uide.edu.ec,http://v2.sherpa.ac.uk/id/repository/6315,repositorio.uide.edu.ec
https://repositorio.upse.edu.ec,https://repositorio.upse.edu.ec/oai/request,institutional,https://www.upse.edu.ec,http://v2.sherpa.ac.uk/id/repository/6318,repositorio.upse.edu.ec
http://repositorio.ual.edu.pe,http://repositorio.ual.edu.pe/oai/openaire,institutional,http://ual.edu.pe/,http://v2.sherpa.ac.uk/id/repository/6325,repositorio.ual.edu.pe
https://scholarworks.uaeu.ac.ae,https://scholarworks.uaeu.ac.ae/do/oai,institutional,https://www.uaeu.ac.ae/ar/,http://v2.sherpa.ac.uk/id/repository/6329,scholarworks.uaeu.ac.ae
https://digitalworks.union.edu,https://digitalworks.union.edu/do/oai,institutional,https://www.union.edu,http://v2.sherpa.ac.uk/id/repository/6333,digitalworks.union.edu
https://uekusa.repo.nii.ac.jp,https://uekusa.repo.nii.ac.jp/oai,institutional,https://www.uekusa.ac.jp/,http://v2.sherpa.ac.uk/id/repository/6346,uekusa.repo.nii.ac.jp
https://uedawjc.repo.nii.ac.jp,https://uedawjc.repo.nii.ac.jp/oai,institutional,http://www.uedawjc.ac.jp/,http://v2.sherpa.ac.uk/id/repository/6347,uedawjc.repo.nii.ac.jp
https://digitalcommons.law.uw.edu,https://digitalcommons.law.uw.edu/do/oai/,institutional,https://www.washington.edu/,http://v2.sherpa.ac.uk/id/repository/6349,digitalcommons.law.uw.edu
https://dspace.library.uvic.ca,https://dspace.library.uvic.ca/oai/openaire,institutional,https://www.uvic.ca,http://v2.sherpa.ac.uk/id/repository/6350,dspace.library.uvic.ca
https://digital.utsa.edu,https://digital.utsa.edu/oai/oai.php,institutional,https://www.utsa.edu,http://v2.sherpa.ac.uk/id/repository/6351,digital.utsa.edu
https://utswmed-ir.tdl.org,https://utswmed-ir.tdl.org/oai/openaire,institutional,https://www.utsouthwestern.edu,http://v2.sherpa.ac.uk/id/repository/6354,utswmed-ir.tdl.org
https://digitalcommons.usmalibrary.org,https://digitalcommons.usmalibrary.org/do/oai,NA,NA,http://v2.sherpa.ac.uk/id/repository/6357,digitalcommons.usmalibrary.org
https://red.library.usd.edu,https://red.library.usd.edu/do/oai,institutional,https://www.usd.edu/,http://v2.sherpa.ac.uk/id/repository/6359,red.library.usd.edu
https://commons.und.edu,https://commons.und.edu/do/oai/,institutional,https://und.edu/,http://v2.sherpa.ac.uk/id/repository/6377,commons.und.edu
http://digital.ub.uni-duesseldorf.de,http://digital.ub.uni-duesseldorf.de/oai,institutional,https://www.uni-duesseldorf.de,http://v2.sherpa.ac.uk/id/repository/6384,digital.ub.uni-duesseldorf.de
http://repository.uhamka.ac.id,http://repository.uhamka.ac.id/cgi/oai2,institutional,https://uhamka.ac.id,http://v2.sherpa.ac.uk/id/repository/6387,repository.uhamka.ac.id
http://www.tede.udesc.br,http://www.tede.udesc.br/oai/request,institutional,https://www.udesc.brb,http://v2.sherpa.ac.uk/id/repository/6391,tede.udesc.br
