repo_url,oai_url,repo_type,repo_name,org_url,doar_uri
https://wakhok.repo.nii.ac.jp/,http://wakhok.repo.nii.ac.jp/oai,institutional,Wakkanai Hokusei Gakuen University Repository (Japanese),http://www.wakhok.ac.jp,https://v2.sherpa.ac.uk/id/repository/6000
https://wakhok.repo.nii.ac.jp/,http://wakhok.repo.nii.ac.jp/oai,institutional,稚内北星学園大学学術機関リポジトリ,http://www.wakhok.ac.jp,https://v2.sherpa.ac.uk/id/repository/6000
https://repository.wit.ie,https://repository.wit.ie/cgi/oai2,institutional,Waterford Institute of Technology - Open Access Repository,https://www.wit.ie,https://v2.sherpa.ac.uk/id/repository/6005
http://www.globalarkivet.se,http://www.globalarkivet.se/cgi/oai2,aggregating,The World Library Solidarity House,https://www.solidaritetshuset.se/,https://v2.sherpa.ac.uk/id/repository/6010
http://www.globalarkivet.se,http://www.globalarkivet.se/cgi/oai2,aggregating,Världsbiblioteket Solidaritetshuset,https://www.solidaritetshuset.se/,https://v2.sherpa.ac.uk/id/repository/6010
https://digital.library.villanova.edu,https://digital.library.villanova.edu/OAI/Server,institutional,Villanova University. Falvey Memorial Library: Villanova Digital Library,https://www1.villanova.edu/university.html,https://v2.sherpa.ac.uk/id/repository/6026
https://digitalcommons.law.villanova.edu,https://digitalcommons.law.villanova.edu/do/oai,institutional,Digital Repository Villanova University,https://www1.villanova.edu/university/law.html,https://v2.sherpa.ac.uk/id/repository/6027
https://scholarship.law.vanderbilt.edu,https://scholarship.law.vanderbilt.edu/do/oai/,institutional,Vanderbilt University Law School: Scholarship@Vanderbilt Law,https://www.vanderbilt.edu/,https://v2.sherpa.ac.uk/id/repository/6040
https://repository.vtc.edu.hk,https://repository.vtc.edu.hk/do/oai,institutional,VTC Institutional Repository (Vocational Training Council),http://library.vtc.edu.hk/web,https://v2.sherpa.ac.uk/id/repository/6046
https://viurrspace.ca,https://viurrspace.ca/oai/request,institutional,VIURRSpace,NA,https://v2.sherpa.ac.uk/id/repository/6048
https://uyo.repo.nii.ac.jp,http://uyo.repo.nii.ac.jp/oai,institutional,Uyo Gakuen College Repository,http://www.uyo.ac.jp,https://v2.sherpa.ac.uk/id/repository/6054
https://uyo.repo.nii.ac.jp,http://uyo.repo.nii.ac.jp/oai,institutional,羽陽学園短期大学リポジトリ,http://www.uyo.ac.jp,https://v2.sherpa.ac.uk/id/repository/6054
http://urawa.repo.nii.ac.jp,http://urawa.repo.nii.ac.jp/oai,institutional,Urawa University Repository,http://www.urawa.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6059
http://urawa.repo.nii.ac.jp,http://urawa.repo.nii.ac.jp/oai,institutional,浦和大学リポジトリ,http://www.urawa.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6059
https://cdm17238.contentdm.oclc.org,https://cdm17238.contentdm.oclc.org/oai/oai.php,institutional,Upper Iowa University Archives,https://uiu.edu/,https://v2.sherpa.ac.uk/id/repository/6062
https://calypso.bib.umontreal.ca,https://calypso.bib.umontreal.ca/oai/oai.php,institutional,University of Montreal digital collections,https://www.umontreal.ca/,https://v2.sherpa.ac.uk/id/repository/6070
https://calypso.bib.umontreal.ca,https://calypso.bib.umontreal.ca/oai/oai.php,institutional,Université de Montréal (UdeM): Calypso - Collections d'objets numériques,https://www.umontreal.ca/,https://v2.sherpa.ac.uk/id/repository/6070
http://www.babordnum.fr,http://www.babordnum.fr/oai-pmh-repository/request,institutional,University of Bordeaux: BaBordNum,https://www.u-bordeaux.fr/,https://v2.sherpa.ac.uk/id/repository/6074
http://www.babordnum.fr,http://www.babordnum.fr/oai-pmh-repository/request,institutional,Université de Bordeaux: BaBordNum,https://www.u-bordeaux.fr/,https://v2.sherpa.ac.uk/id/repository/6074
https://orka.bibliothek.uni-kassel.de,https://orka.bibliothek.uni-kassel.de/viewer/oai,institutional,Open Repository Kassel,https://www.uni-kassel.de/uni/,https://v2.sherpa.ac.uk/id/repository/6077
https://orka.bibliothek.uni-kassel.de,https://orka.bibliothek.uni-kassel.de/viewer/oai,institutional,Universitätsbibliothek Kassel,https://www.uni-kassel.de/uni/,https://v2.sherpa.ac.uk/id/repository/6077
http://eprints.dbis.informatik.uni-rostock.de,http://eprints.dbis.informatik.uni-rostock.de/cgi/oai2,institutional,Dbis Repository,https://www.uni-rostock.de,https://v2.sherpa.ac.uk/id/repository/6081
https://madata.bib.uni-mannheim.de,https://madata.bib.uni-mannheim.de/cgi/oai2,institutional,Mannheim Research Data Repository,https://www.uni-mannheim.de,https://v2.sherpa.ac.uk/id/repository/6084
http://dspace-unipr.cineca.it,http://dspace-unipr.cineca.it/dspace-oai/request,institutional,University of Parma: DSpaceUnipr,https://www.unipr.it/,https://v2.sherpa.ac.uk/id/repository/6089
http://dspace-unipr.cineca.it,http://dspace-unipr.cineca.it/dspace-oai/request,institutional,Università degli Studi di Parma: DSpaceUnipr,https://www.unipr.it/,https://v2.sherpa.ac.uk/id/repository/6089
https://u-sacred-heart.repo.nii.ac.jp/,http://u-sacred-heart.repo.nii.ac.jp/oai,institutional,University of the Sacred Heart Academic Repository,http://www.u-sacred-heart.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6098
https://u-sacred-heart.repo.nii.ac.jp/,http://u-sacred-heart.repo.nii.ac.jp/oai,institutional,聖心女子大学学術リポジトリ,http://www.u-sacred-heart.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6098
https://collections.lib.uwm.edu,https://collections.lib.uwm.edu/oai/oai.php,institutional,UWM Libraries Digital Collections,https://uwm.edu,https://v2.sherpa.ac.uk/id/repository/6099
https://digitalcommons.tacoma.uw.edu,https://digitalcommons.tacoma.uw.edu/do/oai/,institutional,UW Tacoma Digital Commons,https://www.washington.edu,https://v2.sherpa.ac.uk/id/repository/6101
https://utrgv-ir.tdl.org,https://utrgv-ir.tdl.org/oai/request,institutional,The University of Texas Rio Grande Valley ScholarWorks,https://www.utrgv.edu,https://v2.sherpa.ac.uk/id/repository/6108
http://va.library.usyd.edu.au,http://va.library.usyd.edu.au/oai,institutional,Sydney College of the Arts Archive,https://sydney.edu.au,https://v2.sherpa.ac.uk/id/repository/6111
https://digitalcommons.usm.maine.edu,https://digitalcommons.usm.maine.edu/do/oai/,institutional,University of Southern Maine: Digital Commons@USM,https://usm.maine.edu/,https://v2.sherpa.ac.uk/id/repository/6115
https://ushimane.repo.nii.ac.jp/,http://ushimane.repo.nii.ac.jp/oai,institutional,University of Shimane Academic and Global Institution repository,https://www.shimane-u.ac.jp/en,https://v2.sherpa.ac.uk/id/repository/6117
https://ushimane.repo.nii.ac.jp/,http://ushimane.repo.nii.ac.jp/oai,institutional,島根県立大学学術機関リポジトリ　USAGI,https://www.shimane-u.ac.jp/en,https://v2.sherpa.ac.uk/id/repository/6117
http://cdm15847.contentdm.oclc.org,http://cdm15847.contentdm.oclc.org/oai/oai.php,institutional,University of Sheffield Library Digital Collections,https://www.sheffield.ac.uk/,https://v2.sherpa.ac.uk/id/repository/6118
https://digitalcommons.unmc.edu,https://digitalcommons.unmc.edu/do/oai,institutional,DigitalCommons@UNMC,https://www.unmc.edu,https://v2.sherpa.ac.uk/id/repository/6127
https://digitalcommons.morris.umn.edu,https://digitalcommons.morris.umn.edu/do/oai,institutional,"University of Minnesota, Morris: Digital Well",https://morris.umn.edu,https://v2.sherpa.ac.uk/id/repository/6129
https://scholarship.law.umassd.edu,https://scholarship.law.umassd.edu/do/oai,institutional,Scholarship Repository,https://www.massachusetts.edu,https://v2.sherpa.ac.uk/id/repository/6131
https://scholarworks.umb.edu,https://scholarworks.umb.edu/do/oai,institutional,Scholar works University of Massachusetts Boston,https://www.umb.edu,https://v2.sherpa.ac.uk/id/repository/6132
https://cdm16240.contentdm.oclc.org,https://cdm16240.contentdm.oclc.org/oai/oai.php,institutional,University of Maryland University College: UMUC Digital Repository,https://www.umgc.edu/,https://v2.sherpa.ac.uk/id/repository/6134
http://ryuka.repo.nii.ac.jp,http://ryuka.repo.nii.ac.jp/oai,institutional,University of Marketing and Distribution Sciences Repository (Japanese),https://www.umds.ac.jp,https://v2.sherpa.ac.uk/id/repository/6135
http://ryuka.repo.nii.ac.jp,http://ryuka.repo.nii.ac.jp/oai,institutional,流通科学大学学術リポジトリ,https://www.umds.ac.jp,https://v2.sherpa.ac.uk/id/repository/6135
https://digitalcommons.mainelaw.maine.edu,https://digitalcommons.mainelaw.maine.edu/do/oai,institutional,University of Maine School of Law Digital Commons,https://mainelaw.maine.edu,https://v2.sherpa.ac.uk/id/repository/6138
https://scholarworks.umf.maine.edu,https://scholarworks.umf.maine.edu/do/oai/,institutional,University of Maine at Farmington: Scholar Works,https://www.umf.maine.edu/,https://v2.sherpa.ac.uk/id/repository/6139
http://ulspace.ul.ac.za,http://ulspace.ul.ac.za/oai/openaire,institutional,UL Space,https://www.ul.ac.za,https://v2.sherpa.ac.uk/id/repository/6140
https://digitallibrary.uleth.ca,https://digitallibrary.uleth.ca/oai/oai.php,institutional,University of Lethbridge Digitized Collections,http://www.uleth.ca,https://v2.sherpa.ac.uk/id/repository/6141
http://specialcollections.le.ac.uk,http://specialcollections.le.ac.uk/oai/oai.php,institutional,University of Leicester:Special Collections Online,https://le.ac.uk,https://v2.sherpa.ac.uk/id/repository/6142
https://u-kochi.repo.nii.ac.jp/,http://u-kochi.repo.nii.ac.jp/oai,institutional,University of Kochi Repository for Academic Resources,https://www.u-kochi.ac.jp/site/english/,https://v2.sherpa.ac.uk/id/repository/6146
https://u-kochi.repo.nii.ac.jp/,http://u-kochi.repo.nii.ac.jp/oai,institutional,高知県立大学学術情報リポジトリ,https://www.u-kochi.ac.jp/site/english/,https://v2.sherpa.ac.uk/id/repository/6146
https://indigo.lib.uic.edu,https://indigo.lib.uic.edu/oai/driver,institutional,University of Illinois at Chicago: UIC INDIGO,https://www.uic.edu/,https://v2.sherpa.ac.uk/id/repository/6149
https://u-hyogo.repo.nii.ac.jp/,http://u-hyogo.repo.nii.ac.jp/oai,institutional,University of Hyogo Academic Repository,https://www.u-hyogo.ac.jp,https://v2.sherpa.ac.uk/id/repository/6151
https://u-hyogo.repo.nii.ac.jp/,http://u-hyogo.repo.nii.ac.jp/oai,institutional,兵庫県立大学学術情報リポジトリ,https://www.u-hyogo.ac.jp,https://v2.sherpa.ac.uk/id/repository/6151
https://uhcl-ir.tdl.org,https://uhcl-ir.tdl.org/oai/openaire,institutional,University of Houston-Clear Lake Institutional Repository,https://www.uhcl.edu/,https://v2.sherpa.ac.uk/id/repository/6152
https://digital.lib.uh.edu,https://digital.lib.uh.edu/oai,institutional,University of Houston Digital Library,http://www.uh.edu/,https://v2.sherpa.ac.uk/id/repository/6154
https://digitalcommons.udallas.edu,https://digitalcommons.udallas.edu/do/oai,institutional,University of Dallas: UDigital Commons,https://udallas.edu,https://v2.sherpa.ac.uk/id/repository/6159
https://scholarship.law.uc.edu,https://scholarship.law.uc.edu/do/oai/,institutional,"University of Cincinnati, College of Law: Scholarship and Publications",https://www.uc.edu/,https://v2.sherpa.ac.uk/id/repository/6160
https://chicagounbound.uchicago.edu,https://chicagounbound.uchicago.edu/do/oai,institutional,chicago unbound,https://www.law.uchicago.edu,https://v2.sherpa.ac.uk/id/repository/6162
https://centralspace.ucmo.edu,https://centralspace.ucmo.edu/oai/openaire,institutional,University of Central Missouri: CENTRAL Repository,https://www.ucmo.edu,https://v2.sherpa.ac.uk/id/repository/6163
https://stars.library.ucf.edu,https://stars.library.ucf.edu/do/oai/,institutional,"University of Central Florida (UCF): STARS (Showcase of Text, Archives, Research & Scholarship)",https://www.ucf.edu/,https://v2.sherpa.ac.uk/id/repository/6164
https://scholarship.law.uci.edu,https://scholarship.law.uci.edu/do/oai/,institutional,"University of California, Irvine: UCI Law Scholarly Commons",https://www.law.uci.edu/,https://v2.sherpa.ac.uk/id/repository/6167
https://knowledgecenter.ubt-uni.net,https://knowledgecenter.ubt-uni.net/do/oai/,institutional,University of Business and Technology in Kosovo: UBT Knowledge Center Collections,https://www.ubt-uni.net/sq/ballina/,https://v2.sherpa.ac.uk/id/repository/6169
https://digitalcollections.uark.edu,https://digitalcollections.uark.edu/oai/oai.php,institutional,University of Arkansas: Digital Collections,https://www.uark.edu/,https://v2.sherpa.ac.uk/id/repository/6175
https://lawrepository.ualr.edu,https://lawrepository.ualr.edu/do/oai,institutional,Bowen Law Repository Scholarship & Archives,https://ualr.edu,https://v2.sherpa.ac.uk/id/repository/6176
https://cdm16608.contentdm.oclc.org,NA,institutional,University of Alabama in Huntsville Digital Collections (UAH Digital Projects),https://www.uah.edu,https://v2.sherpa.ac.uk/id/repository/6177
https://scholarsarchive.library.albany.edu,https://scholarsarchive.library.albany.edu/do/oai/,institutional,"University at Albany, State University of New York (SUNY): Scholars Archive",https://www.albany.edu/,https://v2.sherpa.ac.uk/id/repository/6179
http://eprints.utem.edu.my,http://eprints.utem.edu.my/cgi/oai2,institutional,Universiti Teknikal Malaysia Melaka Institutional Repository,https://www.utem.edu.my,https://v2.sherpa.ac.uk/id/repository/6186
https://hermes.bbtk.ull.es,https://hermes.bbtk.ull.es/pandora/cgi-bin/oai.exe,institutional,Universitdad de La Laguna (ULL): Patrimonio Bibliográfico Lacunense,https://www.ull.es/,https://v2.sherpa.ac.uk/id/repository/6188
https://dspace.uc.ac.id,https://dspace.uc.ac.id/oai/openaire,institutional,Universitas Ciputra,https://www.uc.ac.id,https://v2.sherpa.ac.uk/id/repository/6219
https://ubibliorum.ubi.pt,http://ubithesis.ubi.pt/oaiextended/request,institutional,uBibliorum Repositorio Digital DA UBI,https://www.ubi.pt,https://v2.sherpa.ac.uk/id/repository/6231
https://revista.ufrr.br,https://revista.ufrr.br/index/oai,institutional,Federal University of Roraima Electronic System of Magazine Editing,http://ufrr.br/,https://v2.sherpa.ac.uk/id/repository/6250
https://revista.ufrr.br,https://revista.ufrr.br/index/oai,institutional,Universidade Federal de Roraima: Sistema Eletrônico de Editoração de Revistas da UFRR,http://ufrr.br/,https://v2.sherpa.ac.uk/id/repository/6250
https://repositorio.unisucre.edu.co,https://repositorio.unisucre.edu.co/oai/request,institutional,Digital Repository of Universidad de Sucre,https://unisucre.edu.co,https://v2.sherpa.ac.uk/id/repository/6266
https://repositorio.unisucre.edu.co,https://repositorio.unisucre.edu.co/oai/request,institutional,Repositorio Universidad de Sucre,https://unisucre.edu.co,https://v2.sherpa.ac.uk/id/repository/6266
https://repositorioinstitucional.ceu.es,https://repositorioinstitucional.ceu.es/oai/openaire,institutional,Universidad San Pablo CEU Madrid: Institutional Repository,https://www.uspceu.com/,https://v2.sherpa.ac.uk/id/repository/6284
https://repositorioinstitucional.ceu.es,https://repositorioinstitucional.ceu.es/oai/openaire,institutional,Universidad San Pablo CEU Madrid: Repositorio Institucional,https://www.uspceu.com/,https://v2.sherpa.ac.uk/id/repository/6284
http://repositorio.upla.edu.pe,http://repositorio.upla.edu.pe/oai/request,institutional,Repositorio Institucional de la Universidad Peruana Los Andes,https://upla.edu.pe,https://v2.sherpa.ac.uk/id/repository/6290
http://repositorio.unh.edu.pe,http://repositorio.unh.edu.pe/oai/openaire,institutional,Universidad Nacional de Huancavelica: Repositorio Institucional Digital,http://www.unh.edu.pe/web,https://v2.sherpa.ac.uk/id/repository/6304
http://repositorio.untels.edu.pe,http://repositorio.untels.edu.pe/oai/openaire,institutional,UNTELS Institutional Repository,http://www.untels.edu.pe,https://v2.sherpa.ac.uk/id/repository/6307
http://repositorio.untels.edu.pe,http://repositorio.untels.edu.pe/oai/openaire,institutional,Universidad Nacional Tecnologica De Lima Sur Repositorio Institucional,http://www.untels.edu.pe,https://v2.sherpa.ac.uk/id/repository/6307
https://repositorio.uide.edu.ec,https://repositorio.uide.edu.ec/oai/openaire,institutional,UIDE Digital Repository,https://www.uide.edu.ec,https://v2.sherpa.ac.uk/id/repository/6315
https://repositorio.uide.edu.ec,https://repositorio.uide.edu.ec/oai/openaire,institutional,Repositorio Digital UIDE,https://www.uide.edu.ec,https://v2.sherpa.ac.uk/id/repository/6315
https://repositorio.upse.edu.ec,https://repositorio.upse.edu.ec/oai/request,institutional,Repositorio Universidad Estatal Península de Santa Elena,https://www.upse.edu.ec,https://v2.sherpa.ac.uk/id/repository/6318
http://repositorio.ual.edu.pe,http://repositorio.ual.edu.pe/oai/openaire,institutional,Private Archbishop Loayza University,http://ual.edu.pe/,https://v2.sherpa.ac.uk/id/repository/6325
http://repositorio.ual.edu.pe,http://repositorio.ual.edu.pe/oai/openaire,institutional,Universidad Arzobispo Loayza: DSpace,http://ual.edu.pe/,https://v2.sherpa.ac.uk/id/repository/6325
https://scholarworks.uaeu.ac.ae,https://scholarworks.uaeu.ac.ae/do/oai,institutional,United Arab Emirates University: Scholarworks@UAEU,https://www.uaeu.ac.ae/ar/,https://v2.sherpa.ac.uk/id/repository/6329
https://scholarworks.uaeu.ac.ae,https://scholarworks.uaeu.ac.ae/do/oai,institutional,جامعة الإمارات العربية المتحدة,https://www.uaeu.ac.ae/ar/,https://v2.sherpa.ac.uk/id/repository/6329
https://digitalworks.union.edu,https://digitalworks.union.edu/do/oai,institutional,Union | Digital Works,https://www.union.edu,https://v2.sherpa.ac.uk/id/repository/6333
https://uekusa.repo.nii.ac.jp/,http://uekusa.repo.nii.ac.jp/oai,institutional,Uekuda Gakuen Repository,https://www.uekusa.ac.jp,https://v2.sherpa.ac.uk/id/repository/6346
https://uekusa.repo.nii.ac.jp/,http://uekusa.repo.nii.ac.jp/oai,institutional,植草学園リポジトリ,https://www.uekusa.ac.jp,https://v2.sherpa.ac.uk/id/repository/6346
https://uedawjc.repo.nii.ac.jp/,http://uedawjc.repo.nii.ac.jp/oai,institutional,Ueda Women's Junior College Repository,http://www.uedawjc.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6347
https://uedawjc.repo.nii.ac.jp/,http://uedawjc.repo.nii.ac.jp/oai,institutional,上田女子短期大学リポジトリ,http://www.uedawjc.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6347
https://digitalcommons.law.uw.edu,https://digitalcommons.law.uw.edu/do/oai/,institutional,UW Law Digital Commons (University of Washington),https://www.washington.edu/,https://v2.sherpa.ac.uk/id/repository/6349
https://dspace.library.uvic.ca,https://dspace.library.uvic.ca/oai/openaire,institutional,UVic’s Research and Learning Repository,https://www.uvic.ca,https://v2.sherpa.ac.uk/id/repository/6350
https://dspace.library.uvic.ca,https://dspace.library.uvic.ca/oai/openaire,institutional,NA,https://www.uvic.ca,https://v2.sherpa.ac.uk/id/repository/6350
https://digital.utsa.edu,https://digital.utsa.edu/oai/oai.php,institutional,UTSA Libraries Special Collections Digital Collections,https://www.utsa.edu,https://v2.sherpa.ac.uk/id/repository/6351
https://dc.uthsc.edu,https://dc.uthsc.edu/do/oai/,institutional,UTHSC Digital Commons (University of Tennessee Health Science Center),https://www.utk.edu/,https://v2.sherpa.ac.uk/id/repository/6353
https://utswmed-ir.tdl.org,https://utswmed-ir.tdl.org/oai/openaire,institutional,UT Southwestern Medical Center Institutional Repository,https://www.utsouthwestern.edu,https://v2.sherpa.ac.uk/id/repository/6354
https://digitalcommons.usmalibrary.org,https://digitalcommons.usmalibrary.org/do/oai,institutional,USMA Digital Commons,https://westpoint.edu,https://v2.sherpa.ac.uk/id/repository/6357
https://red.library.usd.edu,https://red.library.usd.edu/do/oai,institutional,USD RED (University of South Dakota),https://www.usd.edu/,https://v2.sherpa.ac.uk/id/repository/6359
http://eprints.unisnu.ac.id,http://eprints.unisnu.ac.id/cgi/oai2,institutional,UNISNU Repository,https://unisnu.ac.id/,https://v2.sherpa.ac.uk/id/repository/6368
https://commons.und.edu,https://commons.und.edu/do/oai/,institutional,UND Scholarly Commons (University of North Dakota),https://und.edu/,https://v2.sherpa.ac.uk/id/repository/6377
http://digital.ub.uni-duesseldorf.de,http://digital.ub.uni-duesseldorf.de/oai,institutional,ULB Düsseldorf: Digitale Sammlungen (Universitäts- und Landesbibliothek),https://www.uni-duesseldorf.de,https://v2.sherpa.ac.uk/id/repository/6384
http://repository.uhamka.ac.id,http://repository.uhamka.ac.id/cgi/oai2,institutional,University of Muhammadiyah Prof. Dr.Hamka Institutional Repository,https://uhamka.ac.id,https://v2.sherpa.ac.uk/id/repository/6387
http://www.tede.udesc.br,http://www.tede.udesc.br/oai/request,institutional,UDESC - Repository of Theses and Dissertations,https://www.udesc.brb,https://v2.sherpa.ac.uk/id/repository/6391
http://www.tede.udesc.br,http://www.tede.udesc.br/oai/request,institutional,UDESC - Repositório de Teses e Dissestações,https://www.udesc.brb,https://v2.sherpa.ac.uk/id/repository/6391
http://ucispace.lib.uci.edu,http://ucispace.lib.uci.edu/oai/request,institutional,UCIspace @ the Libraries,https://uci.edu,https://v2.sherpa.ac.uk/id/repository/6395
https://repository.uchastings.edu,https://repository.uchastings.edu/do/oai,institutional,UC Hastings Scholarship Repository,https://www.uchastings.edu,https://v2.sherpa.ac.uk/id/repository/6397
https://repository.arizona.edu,https://repository.arizona.edu/oai,institutional,UA Campus Repository,https://www.arizona.edu,https://v2.sherpa.ac.uk/id/repository/6402
https://tsurumi-u.repo.nii.ac.jp/,http://tsurumi-u.repo.nii.ac.jp/oai,institutional,Tsurumi University Tsurumi Junior College Repository,https://www.tsurumi-u.ac.jp,https://v2.sherpa.ac.uk/id/repository/6410
https://tsurumi-u.repo.nii.ac.jp/,http://tsurumi-u.repo.nii.ac.jp/oai,institutional,鶴見大学・短期大学部機関リポジトリ,https://www.tsurumi-u.ac.jp,https://v2.sherpa.ac.uk/id/repository/6410
https://tiu-tijc.repo.nii.ac.jp,http://tiu-tijc.repo.nii.ac.jp/oai,institutional,Tsukuba International University and Tsukuba International Junior  College Institutional Repository,http://www.tsukuba.ac.jp,https://v2.sherpa.ac.uk/id/repository/6411
https://tiu-tijc.repo.nii.ac.jp,http://tiu-tijc.repo.nii.ac.jp/oai,institutional,つくば国際大学・つくば国際短期大学機関リポジトリ,http://www.tsukuba.ac.jp,https://v2.sherpa.ac.uk/id/repository/6411
http://tsuda.repo.nii.ac.jp/,http://tsuda.repo.nii.ac.jp/oai,institutional,Tsuda University Repository,https://www.tsuda.ac.jp,https://v2.sherpa.ac.uk/id/repository/6412
http://tsuda.repo.nii.ac.jp/,http://tsuda.repo.nii.ac.jp/oai,institutional,津田塾大学学術リポジトリ,https://www.tsuda.ac.jp,https://v2.sherpa.ac.uk/id/repository/6412
https://mietan.repo.nii.ac.jp,http://mietan.repo.nii.ac.jp/oai,institutional,TSU CITY COLLEGE REPOSITORY,https://www.tsu-cc.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6413
https://mietan.repo.nii.ac.jp,http://mietan.repo.nii.ac.jp/oai,institutional,三重短期大学リポジトリ,https://www.tsu-cc.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6413
https://cdm16264.contentdm.oclc.org,https://cdm16264.contentdm.oclc.org/oai/oai.php,institutional,"Trinity Digital Collections (Trinity University, San Antonio)",https://new.trinity.edu/,https://v2.sherpa.ac.uk/id/repository/6419
https://repo.lib.tut.ac.jp/,http://repo.lib.tut.ac.jp/oai,institutional,Toyohashi University of Technology Repository,https://www.tut.ac.jp,https://v2.sherpa.ac.uk/id/repository/6425
https://repo.lib.tut.ac.jp/,http://repo.lib.tut.ac.jp/oai,institutional,豊橋技術科学大学学術機関リポジトリ,https://www.tut.ac.jp,https://v2.sherpa.ac.uk/id/repository/6425
https://togaku.repo.nii.ac.jp/,http://togaku.repo.nii.ac.jp/oai,institutional,Toyo Gakuen University Institutional Repository,https://www.tyg.jp,https://v2.sherpa.ac.uk/id/repository/6426
https://togaku.repo.nii.ac.jp/,http://togaku.repo.nii.ac.jp/oai,institutional,東洋学園大学機関リポジトリ,https://www.tyg.jp,https://v2.sherpa.ac.uk/id/repository/6426
https://toyoeiwa.repo.nii.ac.jp/,http://toyoeiwa.repo.nii.ac.jp/oai,institutional,Toyo Eiwa University Repository (Japanese),https://www.toyoeiwa.ac.jp,https://v2.sherpa.ac.uk/id/repository/6427
https://toyoeiwa.repo.nii.ac.jp/,http://toyoeiwa.repo.nii.ac.jp/oai,institutional,東洋英和女学院大学学術リポジトリ,https://www.toyoeiwa.ac.jp,https://v2.sherpa.ac.uk/id/repository/6427
https://pu-toyama.repo.nii.ac.jp/,http://pu-toyama.repo.nii.ac.jp/oai,institutional,Toyama Prefectural University Repository,https://www.pu-toyama.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6428
https://pu-toyama.repo.nii.ac.jp/,http://pu-toyama.repo.nii.ac.jp/oai,institutional,富山県立大学機関リポジトリ,https://www.pu-toyama.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6428
https://toyama-c.repo.nii.ac.jp/,http://toyama-c.repo.nii.ac.jp/oai,institutional,Toyama College academic repository,NA,https://v2.sherpa.ac.uk/id/repository/6429
https://toyama-c.repo.nii.ac.jp/,http://toyama-c.repo.nii.ac.jp/oai,institutional,富山短期大学学術機関リポジトリ,NA,https://v2.sherpa.ac.uk/id/repository/6429
https://digitalcommons.tourolaw.edu,https://digitalcommons.tourolaw.edu/do/oai/,institutional,Touro College: Digital Commons @ Touro Law Center,https://www.touro.edu/,https://v2.sherpa.ac.uk/id/repository/6430
https://cygnus.repo.nii.ac.jp/,http://cygnus.repo.nii.ac.jp/oai,institutional,Tottori College of Nursing and Tottori College Academic Repository,https://www.tcn.ac.jp,https://v2.sherpa.ac.uk/id/repository/6432
https://cygnus.repo.nii.ac.jp/,http://cygnus.repo.nii.ac.jp/oai,institutional,鳥取看護大学・鳥取短期大学学術機関リポジトリ,https://www.tcn.ac.jp,https://v2.sherpa.ac.uk/id/repository/6432
http://digilib.k.utb.cz,http://digilib.k.utb.cz/oai/openaire,institutional,DSpace at Tomas Bata University Zlín,https://www.utb.cz/en/,https://v2.sherpa.ac.uk/id/repository/6434
http://digilib.k.utb.cz,http://digilib.k.utb.cz/oai/openaire,institutional,DSpace na Univerzitě Tomáše Bati ve Zlíně,https://www.utb.cz/en/,https://v2.sherpa.ac.uk/id/repository/6434
https://zokei.repo.nii.ac.jp/,http://zokei.repo.nii.ac.jp/oai,institutional,Tokyo Zokei University Academic Repository,https://www.zokei.ac.jp,https://v2.sherpa.ac.uk/id/repository/6435
https://zokei.repo.nii.ac.jp/,http://zokei.repo.nii.ac.jp/oai,institutional,東京造形大学学術機関リポジトリ,https://www.zokei.ac.jp,https://v2.sherpa.ac.uk/id/repository/6435
https://twcpe.repo.nii.ac.jp/,http://twcpe.repo.nii.ac.jp/oai,institutional,Tokyo Women’s College of  Physical Education Academic Repository,https://www.twcpe.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6436
https://twcpe.repo.nii.ac.jp/,http://twcpe.repo.nii.ac.jp/oai,institutional,東京女子体育大学学術機関リポジトリ,https://www.twcpe.ac.jp/,https://v2.sherpa.ac.uk/id/repository/6436
https://twcu.repo.nii.ac.jp,http://twcu.repo.nii.ac.jp/oai,institutional,Tokyo Woman's Christian University Repository,http://www.twcu.ac.jp/univ/english,https://v2.sherpa.ac.uk/id/repository/6437
https://twcu.repo.nii.ac.jp,http://twcu.repo.nii.ac.jp/oai,institutional,東京女子大学学術情報リポジトリ,http://www.twcu.ac.jp/univ/english,https://v2.sherpa.ac.uk/id/repository/6437
https://tus.repo.nii.ac.jp,http://tus.repo.nii.ac.jp/oai,institutional,Tokyo University of Science Repository for Academic Resources,https://www.tus.ac.jp,https://v2.sherpa.ac.uk/id/repository/6438
https://tus.repo.nii.ac.jp,http://tus.repo.nii.ac.jp/oai,institutional,東京理科大学学術リポジトリ,https://www.tus.ac.jp,https://v2.sherpa.ac.uk/id/repository/6438
